Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
43,0.12,0.97,0.12,-3.3,1.16,2.75,28.66,0.33,9.23,idle
43,0.12,0.99,0.09,-0.79,3.54,-0.73,28.26,0.26,9.67,idle
43,0.11,1,0.07,0.37,2.38,0.31,27.99,-0.37,10.06,idle
43,0.12,1,0.1,1.53,-1.34,-2.32,28.16,-0.04,9.74,idle
43,0.16,0.91,0.12,-0.43,0.85,-0.49,28.8,0.49,8.51,idle
43,0.12,0.95,0.12,-0.12,1.4,1.77,28.41,0.38,8.92,idle
43,0.12,0.97,0.1,2.08,2.81,-0.37,28.67,-0.89,9.2,idle
43,0.13,0.98,0.1,4.27,2.81,2.38,28.25,-1.66,9.94,idle
43,0.14,1.05,0.19,8.73,-2.99,4.58,28.83,-1.27,9.59,idle
43,0.16,0.89,0.18,4.39,-4.33,0.98,29.3,-1.16,9.27,idle
44,0.1,0.95,0.09,4.88,1.22,-5.07,29.14,-0.1,9.72,idle
44,0.12,1.07,0.15,3.17,0.92,0.98,29.08,-0.62,8.57,idle
44,0.16,1.02,0.2,2.69,1.71,5.74,28.77,-0.66,8.83,idle
44,0.07,0.87,0.01,1.83,10.19,-3.85,28.83,-1.33,7.8,idle
44,0.15,0.92,0.15,3.78,-0.18,-5.49,28.96,-0.68,7.91,idle
44,0.14,1.01,0.17,2.99,1.04,1.16,28.39,-1.4,8.31,idle
44,0.16,0.94,0.14,4.52,-0.85,-1.4,28.58,-1.37,7.1,idle
44,0.14,0.93,0.16,4.7,0.37,3.48,29.3,-1.11,8.37,idle
44,0.07,0.89,0.07,2.32,7.08,-6.9,29.33,-1.15,7.6,idle
44,0.1,0.62,0.1,3.11,2.5,-14.77,29.1,-1.66,7.24,idle
44,0.11,0.69,0.09,3.66,1.28,-11.84,28.6,-1.94,7.09,idle
44,0.1,0.86,0.11,6.1,6.16,-7.81,28.75,-1.9,6.9,idle
44,0.17,1.15,0.23,5.49,0.67,3.17,28.96,-2.67,8.56,idle
44,0.18,1,0.23,6.96,-2.62,8.54,29.49,-2.19,6.43,idle
44,0.11,0.77,0.14,4.58,1.83,-1.34,29.27,-2.47,7.14,idle
44,0.13,0.95,0.17,3.05,1.46,-2.38,29.79,-2.77,6.18,idle
44,0.16,1.02,0.22,4.21,0.79,5.25,28.75,-2.56,6.97,idle
44,0.13,1,0.18,3.11,1.71,1.59,28.78,-2.29,7.79,idle
44,0.13,0.9,0.2,1.46,0.18,1.77,28.87,-2.44,7.12,idle
44,0.14,0.99,0.2,2.2,2.32,-0.61,28.59,-2.05,6.76,idle
44,0.15,0.97,0.22,2.38,-0.06,1.95,29.06,-1.7,6.76,idle
44,0.13,0.97,0.23,1.95,0.73,2.56,28.93,-1.9,6.27,idle
44,0.14,0.85,0.16,6.65,-0.31,-4.88,28.78,-1.92,5.46,idle
44,0.14,0.97,0.21,8.91,0.92,0.79,29.61,-2.34,6.24,idle
44,0.15,0.95,0.24,8.36,0.31,-0.61,28.82,-2.33,5.8,idle
44,0.15,0.95,0.25,12.08,-0.79,3.91,29.04,-2.37,6.21,idle
44,0.14,0.92,0.24,21.73,-2.5,0.85,28.87,-2.82,6.01,idle
44,0.14,0.9,0.3,17.76,-1.34,0.92,29.42,-3.31,5.33,idle
44,0.14,0.96,0.33,27.71,-1.77,2.81,29.2,-3.97,4.59,idle
44,0.13,0.84,0.38,41.69,-17.46,-3.23,29.6,-4.36,4.57,idle
45,0.12,0.87,0.52,25.57,-8.91,2.99,29.54,-4.46,0.06,idle
45,0.12,0.84,0.48,16.11,-5,3.36,28.65,-4.42,-0.74,idle
45,0.1,0.81,0.5,28.99,-11.54,1.34,29.53,-4.35,-0.35,idle
45,0.1,0.8,0.54,18.37,-3.42,1.16,28.49,-4.59,-1.73,idle
45,0.1,0.83,0.58,15.81,-2.08,1.65,29.26,-4.17,-1.72,idle
45,0.1,0.8,0.59,15.93,-2.26,0.55,29.42,-4.57,-3.49,idle
45,0.1,0.78,0.58,7.02,-0.67,1.1,29.03,-4.6,-3.22,idle
45,0.09,0.79,0.59,8.48,2.2,-0.85,28.87,-4.65,-3.11,idle
45,0.09,0.77,0.59,8,0.85,-0.12,28.83,-4.59,-3.06,idle
45,0.09,0.77,0.56,4.15,0.61,1.04,28.87,-5.38,-2.62,idle
45,0.09,0.77,0.6,11.96,0.79,1.4,28.76,-5.2,-3.6,idle
45,0.09,0.76,0.58,9.34,0.85,-0.98,29.46,-5.2,-3.7,idle
45,0.09,0.77,0.62,10.8,0.98,0.85,28.99,-5.49,-4.11,idle
45,0.09,0.76,0.62,19.53,0.06,-1.1,29.26,-5.3,-4.6,idle
45,0.09,0.72,0.6,15.93,-0.37,-1.1,28.92,-4.97,-4.39,idle
45,0.09,0.73,0.67,14.71,0.24,-1.46,29.25,-5,-4.65,idle
45,0.1,0.71,0.72,21.91,1.22,-0.85,29.1,-4.37,-5.53,idle
45,0.09,0.7,0.69,0.06,-1.22,-0.49,29.06,-4.81,-5.54,idle
45,0.09,0.69,0.69,16.3,1.83,-1.04,28.88,-4.74,-6.51,idle
45,0.09,0.68,0.68,15.69,1.77,-0.98,28.65,-4.64,-5.49,idle
45,0.1,0.67,0.71,10.13,0.06,0.67,28.67,-4.86,-7.64,idle
45,0.09,0.69,0.73,6.29,1.4,0.85,28.78,-4.42,-6.38,idle
45,0.1,0.67,0.71,0.31,1.4,0.73,28.76,-4.03,-6.92,idle
45,0.09,0.66,0.71,2.14,1.71,0.18,29.37,-4.52,-7.64,idle
45,0.09,0.66,0.72,-1.28,1.04,0.85,28.54,-4.55,-7.24,idle
45,0.09,0.67,0.71,0.24,2.08,-0.12,29.39,-4.25,-6.74,idle
45,0.1,0.66,0.71,0.31,1.89,1.34,28.88,-5.15,-6.41,idle
45,0.1,0.66,0.71,1.59,2.5,-0.37,28.61,-4.58,-5.73,idle
45,0.09,0.67,0.72,0.06,2.44,0.31,28.88,-5,-7.2,idle
45,0.09,0.67,0.72,1.34,2.32,0.49,29.09,-4.27,-7.19,idle
46,0.1,0.64,0.71,7.26,1.59,-0.73,28.6,-4.86,-7.65,idle
46,0.1,0.65,0.74,8.97,2.01,0.06,28.88,-4.98,-8.48,idle
46,0.1,0.65,0.74,12.39,-0.18,0.85,28.75,-4.87,-9.62,idle
46,0.13,0.72,0.72,22.46,-1.53,-1.22,29.3,-5.24,-8.5,idle
46,0.09,0.62,0.76,17.82,0.55,0.79,28.3,-4.54,-9.06,idle
46,0.09,0.61,0.76,9.28,2.2,0.06,28.82,-4.7,-8.7,idle
46,0.09,0.59,0.76,9.09,2.32,0.24,28.64,-4.87,-10.12,idle
46,0.09,0.58,0.79,16.48,0.18,0,29.13,-5.53,-10.89,idle
46,0.09,0.54,0.83,35.03,0.55,-2.62,28.6,-4.54,-11.33,idle
46,0.1,0.5,0.85,85.08,8.36,-3.6,29.68,-3.41,-15.65,idle
46,0.1,0.4,0.9,79.22,7.69,-7.02,29.24,-2.19,-17.94,idle
46,0.14,0.29,0.88,82.95,2.69,-3.23,29.7,-0.38,-19.7,idle
46,0.13,0.28,0.95,33.2,1.95,0.43,30.3,0.59,-20.78,idle
46,0.12,0.27,0.93,19.41,1.53,0.43,30.87,0.4,-20.46,idle
46,0.12,0.26,0.95,14.53,-1.1,0.67,30.22,-0.15,-20.69,idle
46,0.12,0.24,0.96,10.86,-0.24,0.43,30.54,-0.5,-20.81,idle
46,0.12,0.25,0.95,7.14,0.49,1.22,29.94,-0.67,-21.29,idle
46,0.12,0.24,0.98,0.67,-1.16,1.4,29.98,-0.93,-20.4,idle
46,0.11,0.24,0.96,5.49,0.61,1.16,30.05,-0.38,-21.35,idle
46,0.12,0.22,0.93,2.75,2.62,0.73,30.09,-0.9,-21.45,idle
46,0.11,0.23,0.97,4.39,1.77,1.4,29.97,-0.98,-21.39,idle
46,0.12,0.22,0.96,3.6,2.14,0.92,29.61,-1.54,-21.2,idle
46,0.11,0.23,0.97,1.1,1.53,1.4,30.04,-1.23,-20.72,idle
46,0.12,0.22,0.96,3.91,1.04,1.59,30.08,-0.82,-21.22,idle
46,0.11,0.23,0.97,2.01,2.08,0.92,30.03,-0.79,-21.84,idle
46,0.11,0.21,0.95,3.6,1.46,1.34,30.26,-0.38,-21.37,idle
46,0.11,0.23,0.96,0.24,2.56,1.04,30.29,-1.1,-21.75,idle
46,0.12,0.21,0.96,2.69,1.71,0.98,29.96,-0.84,-22.69,idle
46,0.11,0.23,0.97,1.1,2.62,1.16,30.26,-1.12,-21.81,idle
46,0.12,0.22,0.97,2.38,1.53,0.92,30.33,-1.14,-22.99,idle
47,0.11,0.2,0.95,4.21,2.01,1.1,30.31,-0.9,-21.28,idle
47,0.12,0.2,0.98,3.11,0.49,1.59,30.7,-1.48,-22.62,idle
47,0.11,0.17,0.95,2.69,2.44,-0.31,30.3,-1.31,-21.97,idle
47,0.11,0.2,0.98,2.87,1.22,1.16,30.19,-1.57,-22.81,idle
47,0.12,0.19,0.95,4.09,2.14,0.31,30.3,-0.94,-21.69,idle
47,0.11,0.19,0.96,0.67,1.95,0.73,30.42,-0.59,-21.85,idle
47,0.12,0.19,0.96,2.32,2.14,0.61,30.35,-0.57,-22.45,idle
47,0.12,0.17,0.96,-0.06,1.4,0.43,30.24,-1.16,-22.89,idle
47,0.11,0.19,0.97,3.78,1.71,1.28,30,-0.45,-22.64,idle
47,0.12,0.17,0.95,1.83,2.38,0.18,30.43,-1.01,-22.4,idle
47,0.12,0.18,0.97,3.54,1.28,0.55,29.86,-0.78,-22.46,idle
47,0.12,0.17,0.98,4.76,1.46,0.61,29.91,-0.78,-22.3,idle
47,0.11,0.17,0.98,1.83,1.16,0.24,30.18,-1.28,-23.6,idle
47,0.12,0.17,0.98,6.41,2.5,0.55,29.69,-0.96,-23.19,idle
47,0.12,0.16,0.97,11.72,3.48,1.22,31.04,-0.06,-22.77,idle
47,0.12,0.13,1,24.17,5.37,2.2,29.79,-0.32,-23.85,idle
47,0.13,0.12,0.97,22.58,3.72,3.11,30.75,-0.85,-24.5,idle
47,0.12,0.1,0.97,17.27,2.81,1.46,30.14,0.33,-25.46,idle
47,0.13,0.05,1.01,47.36,15.69,8.3,30.47,1.59,-25.35,idle
47,0.14,0.07,0.93,32.71,10.5,5.49,31.03,2.34,-27.39,idle
47,0.16,-0.01,0.99,46.94,9.64,6.84,31.35,3.06,-27.22,idle
47,0.16,-0.07,0.94,39.86,6.59,2.44,32.01,4.79,-27.84,idle
47,0.16,-0.11,1,28.44,4.7,4.03,31.84,5.6,-28.53,idle
47,0.17,-0.13,0.97,50.78,8.61,5.19,31.75,5.9,-28.92,idle
47,0.18,-0.17,0.93,33.33,4.58,2.44,32.64,7.23,-29.09,idle
47,0.18,-0.24,0.99,32.9,2.62,1.95,32.14,7.81,-30.71,idle
47,0.18,-0.21,0.94,23.5,0.18,-0.85,32.21,8.41,-29.83,idle
47,0.18,-0.28,0.95,43.4,4.39,0.06,32.04,8.26,-30.66,idle
47,0.19,-0.35,0.96,66.35,1.46,0.49,32.1,10.08,-31.38,idle
47,0.19,-0.4,0.9,51.82,1.59,1.16,31.9,10.51,-30.92,idle
48,0.18,-0.45,0.86,14.89,1.4,1.95,31.97,13.21,-31.25,idle
48,0.17,-0.47,0.85,10.68,-0.37,0,32.15,13.1,-31.08,idle
48,0.18,-0.48,0.87,11.54,1.22,2.62,32.04,12.83,-30.48,idle
48,0.18,-0.48,0.85,6.96,0.18,0.73,31.96,13.09,-31.54,idle
48,0.18,-0.5,0.86,1.22,0.85,-1.4,31.74,12.95,-30.68,idle
48,0.17,-0.5,0.86,6.16,0.61,0.61,31.87,12.71,-31.82,idle
48,0.18,-0.5,0.86,3.97,0.67,0.43,31.6,12.99,-32.26,idle
48,0.17,-0.5,0.85,3.11,0.18,0.31,31.43,12.19,-31.7,idle
48,0.17,-0.5,0.85,0.92,1.34,0.55,31.99,12.84,-32.24,idle
48,0.17,-0.5,0.85,4.09,0.79,0.55,31.96,12.94,-30.97,idle
48,0.17,-0.5,0.86,-1.16,0.92,-0.12,31.95,12.84,-31.73,idle
48,0.17,-0.5,0.85,2.08,1.89,1.28,31.86,12.62,-32.2,idle
48,0.17,-0.51,0.85,3.3,1.04,1.1,31.41,12.98,-33.3,idle
48,0.17,-0.5,0.85,2.99,1.1,0.61,31.86,12.27,-32.17,idle
48,0.17,-0.52,0.85,3.48,0.31,0.79,32.15,12.87,-32.21,idle
48,0.17,-0.5,0.82,3.66,2.08,1.59,31.77,13.21,-32.03,idle
48,0.17,-0.52,0.85,3.97,1.53,0.92,31.58,13.06,-32.46,idle
48,0.17,-0.53,0.84,5.98,1.28,1.22,31.92,13.46,-32.69,idle
48,0.17,-0.53,0.84,5.19,1.34,1.1,31.54,14.1,-32.64,idle
48,0.17,-0.53,0.82,10.13,1.53,1.59,31.82,14.33,-31.47,idle
48,0.17,-0.57,0.86,13.79,0.79,3.48,31.8,13.48,-32.31,idle
48,0.17,-0.54,0.82,5.8,1.59,1.34,31.92,13.65,-32.03,idle
48,0.18,-0.55,0.83,0.79,1.22,0.37,32.2,13.96,-32.36,idle
48,0.17,-0.56,0.83,-1.46,2.44,0.31,31.71,13.98,-32.95,idle
48,0.17,-0.55,0.84,-6.16,0.92,-0.24,31.97,13.11,-32.74,idle
48,0.17,-0.51,0.83,-18.74,3.42,-2.32,32.15,13.21,-32.7,idle
48,0.17,-0.59,0.85,-28.32,7.39,-10.44,31.51,13.17,-31.3,idle
48,0.17,-0.51,0.89,-22.22,5.62,-0.24,32.18,13.24,-31.88,idle
48,0.21,-0.52,0.89,-21.73,7.81,2.81,31.97,13.92,-31.51,idle
48,0.17,-0.38,0.84,-48.89,17.27,12.88,32.69,13.21,-30.44,idle
49,0.27,-0.17,0.86,-109.25,4.88,-12.21,33.31,9.9,-28.27,idle
49,0.22,-0.03,0.95,-86.06,-15.93,-4.64,34.34,7.93,-28.31,idle
49,0.21,0.03,1.01,11.05,-10.93,2.14,33.62,6.16,-27.39,idle
49,0.22,0,0.93,19.23,-13.18,5.31,33.07,5.52,-26.62,idle
49,0.19,-0.01,1.01,4.88,-3.6,0.67,32.41,4.94,-27.82,idle
49,0.19,-0.03,0.99,12.02,-3.42,-0.43,31.97,5.46,-28.08,idle
49,0.18,-0.02,0.97,5.8,-0.49,1.34,31.38,4.94,-27.47,idle
49,0.18,-0.03,0.95,10.74,-0.85,1.16,31.57,4.74,-28.16,idle
49,0.17,-0.07,0.97,16.72,-0.06,0.24,32.13,5,-29.11,idle
49,0.18,-0.06,0.95,5.07,2.81,-0.24,31.47,4.64,-28.34,idle
49,0.18,-0.06,0.99,-0.55,-0.73,0.12,31.52,4.88,-27.42,idle
49,0.18,-0.06,0.98,2.56,2.38,-0.67,31.8,4.74,-27.8,idle
49,0.18,-0.06,0.97,2.14,1.65,0.24,31.3,4.77,-28.43,idle
49,0.18,-0.05,0.99,-1.53,0.79,0.31,32.35,4.79,-27.95,idle
49,0.18,-0.05,1,6.1,-0.61,1.4,31.92,5.05,-28.66,idle
49,0.18,-0.07,0.99,4.33,0.31,1.04,32.59,4.99,-28.69,idle
49,0.18,-0.08,0.98,2.62,0.61,1.1,31.56,4.61,-28.48,idle
49,0.17,-0.06,0.99,-2.26,1.34,0.73,32.07,5.74,-28.96,idle
49,0.18,-0.07,0.99,3.48,0.98,-0.06,32.01,5.02,-28.43,idle
49,0.17,-0.07,1,2.26,0.85,0.37,31.63,4.44,-28.04,idle
49,0.17,-0.07,0.97,1.65,2.2,-0.55,32.1,4.54,-28.31,idle
49,0.17,-0.06,1.02,-0.73,1.4,0.31,31.54,4.8,-27.33,idle
49,0.17,-0.06,0.98,-4.33,3.54,-0.24,32.29,4.91,-27.83,idle
49,0.18,-0.06,0.98,-12.57,7.39,-0.55,31.91,4.88,-27.65,idle
49,0.17,-0.04,1.08,-39.37,7.14,1.83,32.19,5.05,-28.38,idle
49,0.21,-0.01,1.01,-74.58,27.34,5.49,32.46,5.71,-28.45,idle
49,0.26,0.03,0.89,-83.25,26.55,10.07,33.92,5.33,-26.71,idle
49,0.24,0.11,0.92,-77.33,23.86,19.96,34.68,4.77,-26.1,idle
49,0.26,0.24,0.87,-99.18,26.25,13.43,35.03,4.24,-27.27,idle
49,0.26,0.33,0.81,-96.68,10.62,10.07,35.44,2.58,-24.56,idle
50,0.22,0.56,0.74,-29.72,-1.22,11.6,35.62,-2.69,-22.41,idle
50,0.19,0.58,0.68,-15.08,-9.4,10.99,34.86,-4.24,-22.35,idle
50,0.24,0.62,0.86,-13.67,-13.37,8.54,34.28,-5.66,-20.13,idle
50,0.17,0.61,0.73,-55.24,-0.73,2.44,33.86,-5.96,-19.25,idle
50,0.2,0.66,0.69,-28.75,-6.77,3.05,33.89,-6.45,-18.91,idle
50,0.21,0.65,0.73,-36.56,-1.34,-0.61,33.25,-7.39,-18.77,idle
50,0.19,0.67,0.7,-14.59,-0.67,0.98,33.84,-7.52,-18.42,idle
50,0.2,0.67,0.7,-1.28,-0.43,-0.55,33.57,-7.3,-16.93,idle
50,0.19,0.66,0.68,-1.77,0.73,1.65,33.45,-7.25,-17.29,idle
50,0.18,0.64,0.67,3.6,0.73,2.14,34,-6.77,-17.47,idle
50,0.18,0.66,0.68,-6.35,1.28,1.34,33.79,-6.69,-17.32,idle
50,0.19,0.67,0.68,-4.58,0.92,1.04,33.36,-7.46,-17.47,idle
50,0.19,0.7,0.68,-2.14,2.14,-0.85,33.67,-7.51,-15.87,idle
50,0.2,0.69,0.66,-9.89,-0.92,1.53,33.48,-6.62,-15.69,idle
50,0.18,0.69,0.68,5.98,3.54,-0.73,33.51,-7.34,-17.09,idle
50,0.19,0.67,0.66,-2.14,2.26,0.55,33.94,-7.07,-17.04,idle
50,0.19,0.69,0.67,-4.76,0.31,1.04,33.68,-7.15,-15.3,idle
50,0.19,0.7,0.67,-0.43,2.56,0.12,33.59,-7.19,-16.63,idle
50,0.19,0.68,0.66,-1.83,0.98,0.43,33.75,-7.39,-15.69,idle
50,0.19,0.7,0.66,0.43,1.89,0.98,33.34,-7.69,-17.44,idle
50,0.19,0.68,0.64,0.92,2.5,-0.37,33.57,-6.47,-16.89,idle
50,0.19,0.7,0.67,-0.18,2.01,-0.55,33.42,-6.91,-16.76,idle
50,0.21,0.69,0.67,-3.17,0.12,0.43,33.07,-6.75,-15.95,idle
50,0.2,0.69,0.66,3.05,1.22,0.31,33.25,-6.43,-17.03,idle
50,0.18,0.69,0.64,-1.77,2.5,-0.06,33.62,-6.99,-16.25,idle
50,0.19,0.71,0.65,-6.16,1.65,1.16,33.48,-6.87,-16.33,idle
50,0.2,0.71,0.65,-3.78,0.67,1.53,33.37,-6.93,-15.83,idle
50,0.19,0.7,0.64,-3.23,3.17,-1.46,32.9,-6.92,-15.95,idle
50,0.2,0.7,0.63,-3.78,1.1,1.1,33.26,-7.13,-15.08,idle
50,0.2,0.71,0.65,-0.06,0.98,0.37,33.35,-7.17,-15.6,idle
1,0.12,0.9,-0.37,-0.06,0.37,0.55,-8.75,-0.93,17.05,idle
1,0.12,0.9,-0.37,-0.06,0.43,0.49,-9.22,-1.45,15.66,idle
1,0.12,0.9,-0.37,0.06,0.37,0.49,-9.13,-1.33,17.09,idle
1,0.12,0.9,-0.37,-0.06,0.43,0.49,-8.9,-1.18,15.52,idle
1,0.12,0.9,-0.37,0,0.55,0.55,-8.76,-1.1,15.44,idle
1,0.12,0.9,-0.37,-0.55,0.55,0.67,-8.96,-1.09,16.33,idle
1,0.12,0.9,-0.37,-0.24,0.37,0.49,-8.91,-1.39,15.7,idle
1,0.12,0.9,-0.37,0.18,0.55,0.49,-9.09,-1.22,15.14,idle
1,0.12,0.9,-0.37,-0.18,0.31,0.49,-8.7,-1.83,15.81,idle
1,0.12,0.9,-0.37,0.12,0.37,0.43,-8.54,-1.09,14.61,idle
1,0.12,0.9,-0.37,-0.24,0.49,0.55,-8.97,-0.57,15.53,idle
1,0.12,0.9,-0.37,0.06,0.43,0.55,-8.68,-1.4,17.7,idle
1,0.12,0.9,-0.37,0,0.61,0.43,-9.09,-0.9,15.99,idle
1,0.12,0.9,-0.37,-0.12,0.37,0.55,-8.89,-1.03,16.13,idle
1,0.12,0.9,-0.37,0,0.61,0.55,-8.51,-1.04,15.94,idle
1,0.12,0.9,-0.37,-0.06,0.37,0.43,-8.22,-0.54,15.41,idle
1,0.12,0.9,-0.37,0.31,0.49,0.55,-8.37,-1.1,15.91,idle
1,0.12,0.9,-0.37,0,0.61,0.55,-8.69,-1.32,15.82,idle
1,0.12,0.9,-0.37,-0.12,0.43,0.49,-9.02,-1.12,16.08,idle
1,0.12,0.9,-0.37,0.06,0.43,0.61,-8.33,-0.96,15.1,idle
1,0.12,0.9,-0.37,0,0.67,0.61,-8.36,-1.16,17.53,idle
1,0.12,0.9,-0.37,0.18,0.31,0.31,-8.8,-1.37,15.11,idle
1,0.12,0.9,-0.37,0,0.24,0.61,-8.57,-1.55,16.05,idle
1,0.12,0.9,-0.37,0,0.49,0.43,-8.97,-0.95,16.41,idle
1,0.12,0.9,-0.37,0,0.31,0.61,-8.97,-1.46,15.78,idle
1,0.12,0.9,-0.37,-0.18,0.43,0.43,-9.2,-1.04,15.53,idle
1,0.12,0.9,-0.37,-0.06,0.55,0.49,-8.35,-1.59,16.61,idle
1,0.12,0.9,-0.37,0.12,0.43,0.61,-8.68,-0.62,15.44,idle
1,0.12,0.9,-0.37,-0.43,0.43,0.55,-8.78,-0.95,16.83,idle
1,0.12,0.9,-0.37,0.12,0.49,0.55,-9.01,-1.17,16.41,idle
2,0.12,0.9,-0.37,0.06,0.31,0.61,-8.78,-1.21,15.76,idle
2,0.12,0.89,-0.38,-0.49,0.67,0.49,-8.45,-1.6,16.13,idle
2,0.12,0.9,-0.37,0.43,0.43,0.55,-8.33,-1.1,16.19,idle
2,0.12,0.9,-0.37,-0.37,0.43,0.67,-8.57,-1.82,15.27,idle
2,0.12,0.9,-0.37,0,0.49,0.49,-9.34,-1.44,15.75,idle
2,0.12,0.9,-0.37,0.06,0.31,0.43,-9.05,-1.42,16.11,idle
2,0.12,0.9,-0.37,-0.31,0.43,0.61,-8.26,-1.06,16.03,idle
2,0.12,0.9,-0.37,0,0.37,0.67,-8.54,-1.73,15.33,idle
2,0.12,0.9,-0.37,0.06,0.37,0.55,-8.81,-1.45,16.43,idle
2,0.12,0.9,-0.37,0,0.31,0.73,-8.95,-1.42,16.22,idle
2,0.12,0.9,-0.37,0.12,0.49,0.55,-8.91,-1.65,16.16,idle
2,0.12,0.9,-0.37,-0.12,0.37,0.49,-9.36,-0.66,14.81,idle
2,0.12,0.9,-0.37,0.18,0.31,0.55,-8.98,-0.95,15.97,idle
2,0.12,0.9,-0.37,0.06,0.18,0.55,-9.44,-1.15,16.35,idle
2,0.12,0.9,-0.37,0.31,0.43,0.55,-9.16,-1.27,15.65,idle
2,0.12,0.9,-0.37,0,0.49,0.37,-8.67,-0.93,16.42,idle
2,0.12,0.9,-0.37,-0.06,0.43,0.61,-8.92,-1.28,14.88,idle
2,0.12,0.9,-0.37,0,0.49,0.55,-8.84,-1.87,16.7,idle
2,0.12,0.9,-0.37,0.18,0.73,0.55,-9.06,-1.51,15.25,idle
2,0.12,0.9,-0.37,0,0.31,0.43,-9.06,-1.35,15.43,idle
2,0.12,0.9,-0.37,-0.12,0.37,0.31,-8.91,-1.26,16.44,idle
2,0.12,0.9,-0.37,0,0.24,0.31,-9.41,-0.93,16.82,idle
2,0.12,0.9,-0.37,-0.06,0.43,0.43,-8.95,-1.57,15.69,idle
2,0.12,0.9,-0.37,-0.06,0.43,0.49,-9.39,-1.61,16.53,idle
2,0.12,0.9,-0.37,-0.06,0.43,0.55,-9.41,-1.33,15.92,idle
2,0.12,0.9,-0.37,0,0.55,0.55,-9.14,-1.53,15.47,idle
2,0.12,0.9,-0.37,0,0.61,0.67,-9.53,-1.33,15.2,idle
2,0.12,0.9,-0.37,0.06,0.67,0.61,-10.03,-1.17,15.75,idle
2,0.12,0.9,-0.37,0.06,0.43,0.61,-9.3,-1.11,15.86,idle
2,0.12,0.9,-0.37,0.12,0.49,0.49,-9.18,-0.94,15.75,idle
3,0.12,0.9,-0.37,-0.06,0.61,0.79,-9.38,-1.55,15.81,idle
3,0.12,0.9,-0.37,0.18,0.67,0.55,-8.73,-1.2,16.14,idle
3,0.12,0.9,-0.37,0.12,0.61,0.49,-9.22,-1.66,16.81,idle
3,0.12,0.9,-0.37,0,0.61,0.49,-9.73,-1.44,16.76,idle
3,0.12,0.9,-0.37,0.06,0.55,0.73,-8.58,-1.14,16.31,idle
3,0.12,0.9,-0.37,-0.12,0.49,0.61,-9.22,-1.6,16.17,idle
3,0.12,0.9,-0.37,0,0.37,0.43,-8.59,-1.5,15.88,idle
3,0.12,0.9,-0.37,-0.06,0.49,0.43,-9.33,-1.4,15.77,idle
3,0.12,0.9,-0.37,-0.06,0.49,0.49,-9.74,-1.62,16.21,idle
3,0.12,0.9,-0.37,0.06,0.49,0.49,-9.68,-1.67,16.61,idle
3,0.12,0.9,-0.37,0.12,0.37,0.55,-9.48,-1.2,16.05,idle
3,0.12,0.9,-0.37,-0.06,0.49,0.61,-9.38,-1.44,15.72,idle
3,0.12,0.9,-0.37,0,0.43,0.61,-9,-1.2,15.71,idle
3,0.12,0.9,-0.37,0,0.49,0.61,-9.41,-1.84,15.94,idle
3,0.12,0.9,-0.37,0,0.43,0.37,-8.89,-1.28,16.04,idle
3,0.12,0.9,-0.37,0.18,0.31,0.49,-9.39,-0.96,15.56,idle
3,0.12,0.9,-0.37,0.12,0.43,0.49,-9.14,-1.27,16.31,idle
3,0.12,0.9,-0.37,0.12,0.73,0.49,-9.06,-1.38,16.28,idle
3,0.12,0.9,-0.37,0.06,0.37,0.55,-8.81,-1.59,15.64,idle
3,0.38,0.89,-0.44,-51.27,20.75,-9.03,-9.18,-1.21,16.56,idle
3,0.01,1.36,-0.42,-20.45,-1.22,24.05,-9.36,-0.55,17.04,idle
3,0.1,0.88,-0.44,-17.46,7.32,-2.44,-7.8,-0.79,19.78,idle
3,0.11,0.87,-0.42,-17.4,7.2,-2.14,-8.39,0.76,19.68,idle
3,0.14,0.87,-0.43,-6.41,1.89,0.12,-9.05,1.49,20.89,idle
3,0.14,0.87,-0.43,3.17,0,0.24,-9.09,1.15,20.13,idle
3,0.14,0.87,-0.42,2.08,0,0.37,-9.01,1.89,20.25,idle
3,0.14,0.88,-0.41,14.04,-7.69,3.36,-8.52,0.88,20.08,idle
3,0.15,0.88,-0.4,11.9,-5.25,2.56,-8.5,0.33,19.81,idle
3,0.07,0.89,-0.39,-11.11,14.1,-2.14,-8.48,0.87,19.96,idle
3,0.26,0.92,-0.38,-4.33,1.83,7.26,-8.8,-0.55,19.7,idle
4,0.14,0.89,-0.39,1.46,0.12,0.61,-8.52,-0.63,18.85,idle
4,0.1,0.89,-0.37,-1.22,8.18,-1.77,-8.75,-0.45,19.01,idle
4,0.21,0.83,-0.42,12.08,-7.14,1.71,-8.7,-0.15,18.8,idle
4,0.11,0.92,-0.36,-5.55,6.9,0.55,-8.7,-1.53,18.98,idle
4,0.12,0.88,-0.42,14.77,-10.56,1.28,-9.02,-1,18.64,idle
4,0.22,0.86,-0.33,-7.02,7.93,-1.95,-8.65,-0.74,19.15,idle
4,0.13,0.89,-0.41,-1.59,-0.67,13.24,-8.94,-1.03,17.94,idle
4,0.05,0.88,-0.37,-29.85,0.43,5.43,-8.72,-0.05,18.33,idle
4,0.53,0.92,-0.45,-14.04,-5.43,14.34,-8.83,0.62,18.42,idle
4,0.12,0.89,-0.39,-3.23,4.88,14.95,-9.34,-0.02,17.96,idle
